기준년도,업종대분류명,업종중분류명,법인명,브랜드명,가맹점수,신규가맹점등록수,계약종료수,계약해지수,명변경수,평균매출금액,면적단위평균매출금액
2018,외식,기타 외식,(주)육칠팔,아가씨곱창,0,0,0,0,0,0,0
2018,외식,기타 외식,(주)이든에프엔씨,월남선생,48,24,0,1,2,232824,9832
2018,외식,기타 외식,(주)이엔팬터테인먼트,청양 양꼬치&amp;양갈비,3,3,0,0,0,0,0
2018,외식,기타 외식,(주)이차돌,이차돌,1,1,0,0,0,0,0
2018,외식,기타 외식,(주)인지상정에이치엔,육전면사무소,15,1,0,1,0,234722,9339
2018,외식,기타 외식,(주)인화티에프에스,인생해장국,0,0,0,0,0,0,0
2018,외식,기타 외식,(주)일미락푸드네트웍스,정직한 푸줏간 육화몽,7,7,0,0,0,581109,16468
2018,외식,기타 외식,(주)일센치,상 동양수산,27,27,0,0,0,586883,15261
2018,외식,기타 외식,(주)일승식품,돈까스팩토리,2,2,0,0,0,0,0
2018,외식,기타 외식,(주)일인용본부,1인용,17,11,0,3,1,0,0
2018,외식,기타 외식,(주)임정라인,아리노마마,2,0,0,0,0,0,0
2018,외식,기타 외식,(주)잇파라다이스,콜삼,0,0,0,0,0,0,0
2018,외식,기타 외식,(주)자연인에프앤씨,웰덤대게고로케,11,5,0,1,0,76038,18112
2018,외식,기타 외식,(주)장충당,장충당,16,1,1,1,0,355639,15442
2018,외식,기타 외식,(주)전주단지네,단지네,20,1,1,9,1,220678,9075
2018,외식,기타 외식,(주)정다원식품점,명동찌개마을,80,15,0,8,4,442547,14581
2018,외식,기타 외식,(주)정담,육감만족,46,27,0,6,3,521446,17320
2018,외식,기타 외식,(주)정든,정든닭발,18,3,0,1,0,1721559,33638
2018,외식,기타 외식,(주)제스코푸드,청키면가,3,2,0,0,0,0,0
2018,외식,기타 외식,(주)제이스타임,용구네팔도호떡,0,0,0,0,0,0,0
2018,외식,기타 외식,(주)제이에스씨컴퍼니,정성찬,0,0,0,0,0,0,0
2018,외식,기타 외식,(주)제이에스케이에프앤비,더블핸드스테이크,20,13,0,4,0,184362,24677
2018,외식,기타 외식,(주)제이에스패밀리,꼬치선생101,5,5,0,0,0,0,0
2018,외식,기타 외식,(주)제이엔케이패밀리,곱창고,197,30,0,23,15,408578,15609
2018,외식,기타 외식,(주)제이엘푸드,이대감,3,1,0,1,1,0,0
2018,외식,기타 외식,(주)제이엠케이,비엔나커피하우스,7,7,0,0,0,0,0
2018,외식,기타 외식,(주)제이오푸드,안동한우곱창,2,0,0,0,0,0,0
2018,외식,기타 외식,(주)제이테이블,니뽕내뽕,69,5,0,5,6,442714,15850
2018,외식,기타 외식,(주)젠푸드,히노아지,18,6,0,0,0,375355,15913
2018,외식,기타 외식,(주)조은인,부르면돼지,0,0,0,0,0,0,0
2018,외식,기타 외식,(주)족발야시장,고래고래회&amp;해산물포차,4,0,0,1,0,795518,11582
2018,외식,기타 외식,(주)종로에프엔씨,종로할머니칼국수 수(手),18,3,9,1,1,163535,6140
2018,외식,기타 외식,(주)주안,캠토토스트,101,8,0,21,10,57495,7794
2018,외식,기타 외식,(주)중원에프씨,아라쭈꾸미,21,2,0,8,0,240944,7629
2018,외식,기타 외식,(주)즐거운,즐거운심야식당,2,2,0,0,0,0,0
2018,외식,기타 외식,(주)지누코,크레이지후라이,0,0,0,0,0,0,0
2018,외식,기타 외식,(주)지엔에스에프앤비,BBQ 올리브돈까스,2,0,4,0,0,0,0
2018,외식,기타 외식,(주)지엔에스엠엔에프,퇘랑숯돌생고기,28,0,14,0,0,85520,3236
2018,외식,기타 외식,(주)진가원푸드,"진가원 전주콩나물국밥,묵사발",10,10,0,0,0,386419,7459
2018,외식,기타 외식,(주)진원에프씨,연희옥,0,0,0,0,0,0,0
2018,외식,기타 외식,(주)짬뽕상회,짬뽕상회,30,7,20,0,0,422148,10988
2018,외식,기타 외식,(주)창화당,창화당,0,0,0,0,0,0,0
2018,외식,기타 외식,(주)청춘,오징어청춘,29,2,0,0,0,0,0
2018,외식,기타 외식,(주)청춘감성쌀핫도그,청춘감성쌀핫도그,164,171,0,7,0,89795,11059
2018,외식,기타 외식,(주)춘자외식,숨비소리,4,4,0,0,0,0,0
2018,외식,기타 외식,(주)케리온,원조설악추어탕,40,1,0,5,1,234130,4306
2018,외식,기타 외식,(주)케이디네트웍스,명륜진사갈비,19,19,0,0,0,399152,7844
2018,외식,기타 외식,(주)케이디에프앤비,삼포집,7,0,0,0,0,259707,7502
2018,외식,기타 외식,(주)케이브로스에프앤비,황소곱창,0,0,0,0,0,0,0
2018,외식,기타 외식,(주)케이제이엔에프앤비,연어상회,12,0,0,4,0,825456,22259
2018,외식,기타 외식,(주)케이제이컴퍼니,자성당쫄면,1,0,0,0,0,0,0
2018,외식,기타 외식,(주)코라이징에프앤비,제주도그릴,10,1,2,0,0,390461,11267
2018,외식,기타 외식,(주)코이,코이라멘,0,0,0,0,0,0,0
2018,외식,기타 외식,(주)쿡앤리빙,가츠린,2,1,0,0,1,0,0
2018,외식,기타 외식,(주)킹엔콩,킹엔콩 카페,0,0,0,0,0,0,0
2018,외식,기타 외식,(주)타코비코리아,타코비,27,23,1,2,1,55690,8211
2018,외식,기타 외식,(주)태강에프앤씨,소담비빔국수,12,1,0,2,1,135123,7648
2018,외식,기타 외식,(주)테이스터스,바스버거(BAS BURGER),0,0,0,0,0,0,0
2018,외식,기타 외식,(주)토스트럭,토스트럭(TOAST LUCK),14,10,0,0,0,126254,12261
2018,외식,기타 외식,(주)투모아,투모아,234,5,0,13,9,15668,1027
2018,외식,기타 외식,(주)트라,NEW YORK HOTDOG&amp;COFFEE,0,0,0,0,0,0,0
2018,외식,기타 외식,(주)티엘에프앤씨,노가리&amp;BEER,91,49,0,7,3,173374,6996
2018,외식,기타 외식,(주)티엠홀딩스,쇼부,5,5,0,0,0,0,0
2018,외식,기타 외식,(주)티제이에프앤씨,토정삼계탕,4,3,0,0,0,0,0
2018,외식,기타 외식,(주)티지와이,가마치통닭,117,97,0,2,9,225440,15653
2018,외식,기타 외식,(주)팀베리카페,팀베리,3,0,0,0,0,0,0
2018,외식,기타 외식,(주)팬아시아다인힐,팬아시아(Pan Asia),8,1,0,2,0,821106,12488
2018,외식,기타 외식,(주)퍼스트에이엔티,여우愛,0,0,0,0,0,0,0
2018,외식,기타 외식,(주)퍼스트원,토시래,68,7,0,21,4,390601,12338
2018,외식,기타 외식,(주)펀앤아이,트래블앤쿡,3,0,0,2,0,0,0
2018,외식,기타 외식,(주)펄맨,펄스맥커피,5,1,0,0,0,135046,4992
2018,외식,기타 외식,(주)포앤디코리아,고기굽는 목공소,1,4,0,3,0,0,0
2018,외식,기타 외식,(주)폴스타파트너스,다채,32,3,0,2,1,229363,16657
2018,외식,기타 외식,(주)푸드리더,민트박스,12,15,0,3,0,254085,22893
2018,외식,기타 외식,(주)푸드리아,연막술,11,5,0,0,0,808838,19788
2018,외식,기타 외식,(주)푸드앤이노베이션,미스터시래기,3,1,0,3,0,0,0
2018,외식,기타 외식,(주)푸드젠코리아,아이엠쿡,2,0,0,1,0,0,0
2018,외식,기타 외식,(주)푸드팩토리즈,후레쉬팩토리,0,0,0,0,0,0,0
2018,외식,기타 외식,(주)푸디안,명동칼국수,2,0,0,0,0,0,0
2018,외식,기타 외식,(주)푸른푸드,노리울,3,0,0,0,0,0,0
2018,외식,기타 외식,(주)푸션,막창드라마,0,0,0,0,0,0,0
2018,외식,기타 외식,(주)풍전에프앤비,그라찌에,89,15,10,2,7,108223,4967
2018,외식,기타 외식,(주)퓨전한식연구소디엠,Amity해변의죠스찜닭 애미티해변의죠스찜닭,35,2,0,7,4,339570,5819
2018,외식,기타 외식,(주)프레시안에프앤비,오이씨통치킨,3,1,0,2,0,0,0
2018,외식,기타 외식,(주)플랩잭팬트리,플랩잭 팬트리(Flapjack Pantry),14,5,0,1,2,197097,5730
2018,외식,기타 외식,(주)피쉬바게트,피쉬바게트(fish-baguette),0,0,0,0,0,0,0
2018,외식,기타 외식,(주)피에프에스,배달5삼겹,5,5,0,0,0,329266,20579
2018,외식,기타 외식,(주)피플블라썸,북해도목장,1,1,0,0,0,667801,41737
2018,외식,기타 외식,(주)하남에프앤비,미사리스테이크,0,0,0,0,0,0,0
2018,외식,기타 외식,(주)하늘푸드시스템,어풍당당,0,0,0,0,0,0,0
2018,외식,기타 외식,(주)하마에프씨,화로상회,5,5,0,0,1,434929,13613
2018,외식,기타 외식,(주)하솔에프앤비,제주은희네해장국,5,5,0,0,0,393161,10432
2018,외식,기타 외식,(주)한가족,장충동왕족발보쌈,21,6,0,5,0,182358,10999
2018,외식,기타 외식,(주)한길에프씨,현죽,27,3,0,5,5,152670,14782
2018,외식,기타 외식,(주)한소반,한소반쭈꾸미,1,0,0,0,0,0,0
2018,외식,기타 외식,(주)한스앤컴퍼니,한스델리,124,5,12,1,15,21389,562
2018,외식,기타 외식,(주)한창이앤피,황금소,6,0,0,1,0,861873,13976
2018,외식,기타 외식,(주)한평의꿈,이름없는 파스타,0,0,0,0,0,0,0
2018,외식,기타 외식,(주)핫시즈너,불닭발땡초동대문엽기떡볶이,426,28,2,2,52,474483,24714
2018,외식,기타 외식,(주)해랑,해초과메기,13,13,0,0,0,72236,4327
2018,외식,기타 외식,(주)해성외식,통큰갈비,14,4,0,0,0,504569,16120
2018,외식,기타 외식,(주)행복한구이세상,연타발,5,0,0,0,0,3142596,11200
2018,외식,기타 외식,(주)현백,이시봉 족발보쌈,9,0,0,3,0,345105,13330
2018,외식,기타 외식,(주)현풍,수내닭꼬치,70,64,0,2,3,157618,12198
2018,외식,기타 외식,(주)혜윰에프엔비,곰작골나주곰탕,20,8,4,0,2,283278,16804
2018,외식,기타 외식,(주)홍익푸드,쿡1015,82,16,0,8,6,216200,18964
2018,외식,기타 외식,(주)화력발전소,불난술집,47,29,0,2,3,411877,13926
2018,외식,기타 외식,(주)환공어묵베이커리,환공어묵베이커리,6,0,0,3,0,304345,26782
2018,외식,기타 외식,(주)후니에프앤비,홍대개미,29,21,0,0,2,829221,32749
2018,외식,기타 외식,(주)후라이드참잘하는집,후라이드참잘하는집,87,87,0,0,2,32134,3137
2018,외식,기타 외식,1250,오뎅1250꼬치,0,0,0,0,0,0,0
2018,외식,기타 외식,2NESystem,포차끝판왕,21,21,0,0,0,0,0
2018,외식,기타 외식,55온푸드,55온족발,22,2,0,2,2,171723,6262
2018,외식,기타 외식,D.RHOLDINGS,도리명가,6,0,0,2,0,240906,9126
2018,외식,기타 외식,DKFOOD,돈카냉면&amp;파스타,0,0,0,0,0,0,0
2018,외식,기타 외식,FBFOOD에프비푸드,브라더탕수,1,1,0,0,0,0,0
2018,외식,기타 외식,FC푸드,닥엔돈스,28,30,0,2,4,149866,6916
2018,외식,기타 외식,NC에프앤비(F&amp;B),겟201(GET201),4,1,0,0,0,0,0
2018,외식,기타 외식,TheHoon코퍼레이션,팔삼닭발,11,6,0,1,3,159044,11476
2018,외식,기타 외식,㈜써클앤스퀘어,그집돼지,0,0,0,0,0,0,0
2018,외식,기타 외식,㈜와이지,예가수제순대,0,0,0,0,0,0,0
2018,외식,기타 외식,가야푸드,소세지야,14,10,0,4,0,188880,16368
2018,외식,기타 외식,가온컴퍼니,장호짤라집,0,0,0,0,0,0,0
2018,외식,기타 외식,강푸드,강순자옛맛김치찌개,10,10,0,0,0,0,0
2018,외식,기타 외식,개인화로한우전문미소,개인화로 한우전문 미소,1,1,0,0,0,0,0
2018,외식,기타 외식,건대황소곱창,황소곱창,0,0,0,0,0,0,0
2018,외식,기타 외식,건우에프앤비,37.5익스프레스,2,2,0,0,0,0,0
2018,외식,기타 외식,건우푸드,오여진족구이,4,0,0,0,0,0,0
2018,외식,기타 외식,경원에프앤비(주),낙지道家,2,1,0,0,1,0,0
2018,외식,기타 외식,계림마늘닭,닭술사음 계림마늘닭,3,2,1,0,0,0,0
2018,외식,기타 외식,고기굽는남자,고굽남 고기굽는남자,12,2,0,0,0,781940,13292
2018,외식,기타 외식,고기나라,돼갈박,0,0,0,0,0,0,0
2018,외식,기타 외식,고철상,고철상,0,0,0,0,0,0,0
2018,외식,기타 외식,골든카우보이,혜화동돈까스극장,29,26,0,1,1,43555,3489
2018,외식,기타 외식,골치기,골치기,3,0,0,0,0,0,0
2018,외식,기타 외식,곱창가,곱창가,28,12,0,4,3,444966,17988
2018,외식,기타 외식,공공식품,불오뎅,6,5,0,1,0,0,0
2018,외식,기타 외식,광평도새기촌,광평도새기촌,0,0,0,0,0,0,0
2018,외식,기타 외식,국민푸드,국민닭발,10,10,0,0,0,0,0
2018,외식,기타 외식,굴담푸드,굴담,3,3,0,0,0,0,0
2018,외식,기타 외식,금수식품,장금수부대찌개,12,4,0,0,1,308256,11451
2018,외식,기타 외식,꼬꼬방직화삼겹본점,꼬꼬방직화삼겹,11,11,0,0,0,0,0
2018,외식,기타 외식,꿈을요리하다닭한끼,꿈을요리하다닭한끼,2,2,0,0,0,0,0
2018,외식,기타 외식,낭만닭발,낭만닭발,4,1,1,3,0,0,0
2018,외식,기타 외식,내가찜한코다리찜(내찜코),내가찜한코다리찜,6,5,0,0,0,0,0
2018,외식,기타 외식,노란숟가락,노란숟가락,0,0,0,0,0,0,0
2018,외식,기타 외식,노성일참치,노성일참치,0,0,0,0,0,0,0
2018,외식,기타 외식,농업회사법인(주)다영푸드,다영신토불이,16,1,0,7,0,373380,2311
2018,외식,기타 외식,농업회사법인(주)사천노마,뭐양,8,3,0,0,0,325967,10147
2018,외식,기타 외식,농업회사법인㈜만덕식당,만덕식당,1,1,0,0,0,0,0
2018,외식,기타 외식,농업회사법인인리치푸드(주),일이육삼,0,0,0,0,0,0,0
2018,외식,기타 외식,농업회사법인푸드앤소울(주),함초령팔당냉면,14,12,5,0,2,504253,7822
2018,외식,기타 외식,농장사람들(주),농장사람들,4,4,0,0,0,0,0
2018,외식,기타 외식,다라온푸드,백남옥달인손만두,2,2,0,0,0,0,0
2018,외식,기타 외식,다원푸드,설화참숯닭갈비,7,1,0,0,0,133091,4753
2018,외식,기타 외식,달곰푸드,달곰김밥,22,24,0,2,1,207175,14415
2018,외식,기타 외식,달려라팬,달려라팬,4,4,0,0,0,0,0
2018,외식,기타 외식,당산오돌,당산오돌,0,0,0,0,0,0,0
2018,외식,기타 외식,대석대구찜닭,대석대구찜닭,4,1,0,0,0,0,0
2018,외식,기타 외식,대왕보쌈식족발,김진호 대왕족발,6,3,0,0,0,0,0
2018,외식,기타 외식,대장쪽갈비,대장쪽갈비,2,0,0,2,0,0,0
2018,외식,기타 외식,대패가1900,대패가1900,6,6,0,0,0,0,0
2018,외식,기타 외식,대한창업연구소,촌돼지집 ,0,0,0,0,0,0,0
2018,외식,기타 외식,더담에프앤디아이(주),마키아티,0,0,0,0,0,0,0
2018,외식,기타 외식,더드림컴퍼니,룰루랄라,4,1,0,0,1,439261,12550
2018,외식,기타 외식,더라인,우리동네맛집 청해코다리,0,0,0,0,0,0,0
2018,외식,기타 외식,더램,더램(THE램),9,3,0,1,0,408965,12954
2018,외식,기타 외식,더만족,더만족,33,5,2,0,0,395354,11086
2018,외식,기타 외식,더봉스코리아,알뽕달뽕,1,1,0,1,0,0,0
2018,외식,기타 외식,더에스지파트너스(주),신도세기,0,0,0,0,0,0,0
2018,외식,기타 외식,더족발,더족발,20,1,2,0,2,256459,11122
2018,외식,기타 외식,더진코리아(THEJINKOREA),진1926,6,6,0,0,0,199694,8595
2018,외식,기타 외식,덕후컴퍼니,김덕후의곱창조,0,0,0,0,0,0,0
2018,외식,기타 외식,도담유통,도담육개장,2,0,0,0,0,0,0
2018,외식,기타 외식,돈까스상회,돈까스상회,0,0,0,0,0,0,0
2018,외식,기타 외식,돈푸드시스템,돈족골,0,0,0,0,0,0,0
2018,외식,기타 외식,돌삼닭(본점),돌삼닭,3,1,0,0,0,0,0
2018,외식,기타 외식,동방인터내셔널,미스터양꼬치,7,7,0,0,0,0,0
2018,외식,기타 외식,동심컴퍼니,홈팝참치,20,9,0,0,2,275920,19640
2018,외식,기타 외식,돼지집딸,행복굽는돼지집딸,0,0,0,0,0,0,0
2018,외식,기타 외식,두껍삼,두껍삼,13,0,0,3,0,0,0
2018,외식,기타 외식,드림푸드시스템,고가뫼고쌈냉면,5,2,0,0,0,0,0
2018,외식,기타 외식,디오디시스템,황홀한막창,11,2,5,0,0,97133,3189
2018,외식,기타 외식,뜬닭에프씨(FC),논닭숯불닭갈비전문점,2,0,0,0,0,0,0
2018,외식,기타 외식,라온에프앤씨,등갈비애꼬치다,3,3,0,0,0,229146,14322
2018,외식,기타 외식,레트로키친,레트로키친,0,0,0,0,0,0,0
2018,외식,기타 외식,마루앤F/D,백오도찹쌀누룽지탕,1,1,0,0,0,0,0
2018,외식,기타 외식,마몽빠빠,마몽빠빠,0,0,0,0,0,0,0
2018,외식,기타 외식,마초F&amp;B,빨간마초닭발,8,6,0,0,0,132511,9635
2018,외식,기타 외식,맛있는놀이터외식사업부(주),공씨네주먹밥,23,3,0,10,0,176098,21944
2018,외식,기타 외식,매반생면,매반생면,12,2,0,0,2,22647,1143
2018,외식,기타 외식,맥쓰(MEXX)세계치킨,맥쓰(MEXX)세계치킨,22,12,1,0,0,20936,893
2018,외식,기타 외식,먹깨비푸드,돈까스짱,0,0,0,0,0,0,0
2018,외식,기타 외식,문전대박푸드,문전대박닭강정,0,0,0,0,0,0,0
2018,외식,기타 외식,미소육화푸드시스템,미소육화,6,0,0,0,0,966667,9370
2018,외식,기타 외식,믹스더그린,믹스더그린,1,0,0,0,0,0,0
2018,외식,기타 외식,바른창업(주),순남시래기,81,22,1,12,4,383397,11550
2018,외식,기타 외식,배가네동태탕,배가네동태탕찜전문점,7,4,0,0,0,0,0
2018,외식,기타 외식,배가푸드,설화참숯닭갈비,2,2,0,0,0,0,0
2018,외식,기타 외식,배터지는갈비,배터지는갈비,8,6,0,0,0,0,0
2018,외식,기타 외식,백년불고기,백년불고기,3,3,0,0,0,0,0
2018,외식,기타 외식,버금새우,버금새우,3,3,0,0,0,0,0
2018,외식,기타 외식,번지식당,번지는식당,1,1,0,0,0,0,0
2018,외식,기타 외식,베트남쌀국수포냐,베트남 쌀국수 포냐,0,0,0,0,0,0,0
2018,외식,기타 외식,보고싶다(주),보고싶다,0,0,0,0,0,0,0
2018,외식,기타 외식,보리네협동조합,보리네생고깃간,25,2,3,0,1,0,0
2018,외식,기타 외식,본구이,본구이,1,1,0,0,0,0,0
2018,외식,기타 외식,본아이에프(주),본비빔밥,5,0,0,3,0,172477,11874
2018,외식,기타 외식,봉돈하우스,봉돈하우스,0,0,0,0,0,0,0
2018,외식,기타 외식,봉평산골메밀촌,원조강영숙봉평메밀촌,24,5,0,0,0,0,0
2018,외식,기타 외식,불로불러체인본부,불로불러참숯바베큐치킨,0,0,0,0,0,0,0
2018,외식,기타 외식,불철주야,가마솥김치찜,0,0,0,0,0,0,0
2018,외식,기타 외식,브로스고,투고샐러드(TO GO salad),13,7,0,0,0,173961,19532
2018,외식,기타 외식,브로에프씨,치주고고,1,1,0,0,0,0,0
2018,외식,기타 외식,비투에스(주),대독장,13,3,0,0,2,391061,12457
2018,외식,기타 외식,빌리브라운,빌리브라운(BILLYBROWN),11,7,0,0,1,168726,15553
2018,외식,기타 외식,빛가람푸드,빛가람국밥,7,3,0,0,0,249314,5706
2018,외식,기타 외식,삼바리,해산물직화구이전문점삼바리,2,2,0,0,0,0,0
2018,외식,기타 외식,새우꺾기,새우꺾기,10,2,0,0,0,189649,7499
2018,외식,기타 외식,서가김푸드연수해물나라&amp;연수활어나라,서가 김푸드 연수해물나라,0,0,0,0,0,0,0
2018,외식,기타 외식,성백F&amp;S,33떡볶이,19,17,0,0,1,297003,27931
2018,외식,기타 외식,세이치즈코리아,세이치즈토스트,0,0,0,0,0,0,0
2018,외식,기타 외식,센텀F&amp;C,김윤미전복삼계탕,4,0,0,0,1,0,0
2018,외식,기타 외식,소문난막창,우창훈의 소문난막창,0,0,0,0,0,0,0
2018,외식,기타 외식,속초네어장본점,속초네어장,2,1,0,1,0,0,0
2018,외식,기타 외식,스미스이노베이션,허브스미스(Herbsmith),0,0,0,0,0,0,0
2018,외식,기타 외식,스위트몬스터(주),스위트몬스터(SWEET MONSTER),10,2,0,5,0,68051,8931
2018,외식,기타 외식,승승유통,하대승3無갈비식당,0,0,0,0,0,0,0
2018,외식,기타 외식,신복관,신복관,8,4,0,1,0,565224,18967
2018,외식,기타 외식,신성칼국수,멘멘닭칼국수,0,0,0,0,0,0,0
2018,외식,기타 외식,신식품,뽀까뽀까신볶음닭,2,1,0,1,0,0,0
2018,외식,기타 외식,심야,심야스테이크,0,0,0,0,0,0,0
2018,외식,기타 외식,싱싱난리부르스5000냥,싱싱난리부르스 5000냥,19,8,2,0,1,146567,3819
2018,외식,기타 외식,썬푸드시스템,서울뚝배기,1,0,0,0,0,0,0
2018,외식,기타 외식,씨씨푸드(초계명가),궁짜이,0,0,0,0,0,0,0
2018,외식,기타 외식,아낙촌FC,아낙촌,4,2,0,1,0,0,0
2018,외식,기타 외식,아론29(주),모찌이야기,5,2,5,5,0,144006,14401
2018,외식,기타 외식,아성푸드컨설팅,치고야,4,0,1,0,0,0,0
2018,외식,기타 외식,아시안키친(주),바이킹스,7,1,4,0,0,2415269,11489
2018,외식,기타 외식,아재푸드,광천아재불닭발,2,2,0,0,0,0,0
2018,외식,기타 외식,안동인안동찜닭,안동인안동찜닭,0,0,0,0,0,0,0
2018,외식,기타 외식,안지랑&amp;사람들,안지랑곱창막창,3,1,0,0,0,0,0
2018,외식,기타 외식,안푸드,조대포,8,3,0,6,0,0,0
