가맹정보공개서등록번호,브랜드명,업종대분류명,업종중분류명,기준년도,지역명,가맹점수,평균매출금액,면적단위평균매출금액,화폐단위코드명,해당여부
20180779,조커닭 (Jokerdark),외식,치킨,2022,전체,6.0,0.0,0.0,(단위 :천원),
20180783,백년불고기,외식,기타 외식,2022,서울,6.0,326682.0,14667.0,(단위 :천원),
20180783,백년불고기,외식,기타 외식,2022,전체,33.0,418968.0,12815.0,(단위 :천원),
20180785,본만두,외식,분식,2022,서울,1.0,0.0,0.0,(단위 :천원),
20180785,본만두,외식,분식,2022,전체,17.0,350229.0,9206.0,(단위 :천원),
20180786,제레미20(Jeremie20),외식,중식,2022,서울,6.0,220888.0,23918.0,(단위 :천원),
20180786,제레미20(Jeremie20),외식,중식,2022,전체,7.0,302836.0,32026.0,(단위 :천원),
20180792,폭풍갈비,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20180792,폭풍갈비,외식,한식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20180793,허갈닭강정,외식,치킨,2022,서울,1.0,0.0,0.0,(단위 :천원),
20180793,허갈닭강정,외식,치킨,2022,전체,37.0,67123.0,5619.0,(단위 :천원),
20180797,신기한면,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20180797,신기한면,외식,한식,2022,전체,4.0,0.0,0.0,(단위 :천원),
20180804,미스터빠삭,외식,기타 외식,2022,서울,14.0,252666.0,15028.0,(단위 :천원),
20180804,미스터빠삭,외식,기타 외식,2022,전체,78.0,311952.0,16578.0,(단위 :천원),
20180805,코이라멘,외식,기타 외식,2022,서울,7.0,285131.0,21074.0,(단위 :천원),
20180805,코이라멘,외식,기타 외식,2022,전체,29.0,290370.0,21654.0,(단위 :천원),
20180808,도리토리,외식,기타 외식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20180808,도리토리,외식,기타 외식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20180809,개념떡볶이,외식,분식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20180809,개념떡볶이,외식,분식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20180810,데일리오아시스,외식,커피,2022,서울,1.0,0.0,0.0,(단위 :천원),
20180810,데일리오아시스,외식,커피,2022,전체,12.0,305883.0,7798.0,(단위 :천원),
20180812,돈까스짱,외식,기타 외식,2022,서울,22.0,199951.0,19995.0,(단위 :천원),
20180812,돈까스짱,외식,기타 외식,2022,전체,68.0,167337.0,16733.0,(단위 :천원),
20180826,용천통닭,외식,치킨,2022,서울,0.0,0.0,0.0,(단위 :천원),
20180826,용천통닭,외식,치킨,2022,전체,0.0,0.0,0.0,(단위 :천원),
20180829,라이스쉐프,외식,분식,2022,서울,6.0,233664.0,17186.0,(단위 :천원),N
20180829,라이스쉐프,외식,분식,2022,전체,15.0,203500.0,17377.0,(단위 :천원),N
20180831,딸부자꼬마김밥,외식,분식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20180831,딸부자꼬마김밥,외식,분식,2022,전체,6.0,163808.0,11341.0,(단위 :천원),
20180833,자가제빵 선명희피자,외식,피자,2022,서울,16.0,265210.0,23839.0,(단위 :천원),
20180833,자가제빵 선명희피자,외식,피자,2022,전체,84.0,320573.0,26915.0,(단위 :천원),
20180845,만파식적,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20180845,만파식적,외식,한식,2022,전체,3.0,0.0,0.0,(단위 :천원),
20180850,데블스램&펍,외식,한식,2022,서울,1.0,0.0,0.0,(단위 :천원),
20180850,데블스램&펍,외식,한식,2022,전체,4.0,655637.0,17254.0,(단위 :천원),
20180856,이치류,외식,일식,2022,서울,3.0,0.0,0.0,(단위 :천원),
20180856,이치류,외식,일식,2022,전체,10.0,415436.0,20462.0,(단위 :천원),
20180858,모찌모찌브레드,외식,제과제빵,2022,서울,1.0,0.0,0.0,(단위 :천원),
20180858,모찌모찌브레드,외식,제과제빵,2022,전체,4.0,232595.0,15506.0,(단위 :천원),
20180860,알리바바버거,외식,패스트푸드,2022,서울,0.0,0.0,0.0,(단위 :천원),
20180860,알리바바버거,외식,패스트푸드,2022,전체,5.0,107578.0,6403.0,(단위 :천원),
20180864,바푸리쉬는시간,외식,기타 외식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20180864,바푸리쉬는시간,외식,기타 외식,2022,전체,2.0,48807.0,5002.0,(단위 :천원),
20180872,홍리마라탕,외식,중식,2022,서울,1.0,0.0,0.0,(단위 :천원),
20180872,홍리마라탕,외식,중식,2022,전체,3.0,114952.0,14015.0,(단위 :천원),
20180873,밥앤스낵,외식,분식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20180873,밥앤스낵,외식,분식,2022,전체,6.0,46594.0,6344.0,(단위 :천원),
20180877,보슬보슬,외식,분식,2022,서울,2.0,0.0,0.0,(단위 :천원),
20180877,보슬보슬,외식,분식,2022,전체,2.0,2296882.0,127604.0,(단위 :천원),
20180879,다이닝박스(DINING BOX),외식,제과제빵,2022,서울,0.0,0.0,0.0,(단위 :천원),N
20180879,다이닝박스(DINING BOX),외식,제과제빵,2022,전체,0.0,0.0,0.0,(단위 :천원),N
20180886,점순이 호떡,외식,패스트푸드,2022,서울,13.0,65107.0,10379.0,(단위 :천원),
20180886,점순이 호떡,외식,패스트푸드,2022,전체,24.0,67217.0,11028.0,(단위 :천원),
20180889,엘에이치씨피자탑(LHC PIZZA TOP),외식,피자,2022,서울,10.0,346381.0,26380.0,(단위 :천원),
20180889,엘에이치씨피자탑(LHC PIZZA TOP),외식,피자,2022,전체,48.0,311469.0,22513.0,(단위 :천원),
20180890,에센스커피,외식,커피,2022,서울,0.0,0.0,0.0,(단위 :천원),
20180890,에센스커피,외식,커피,2022,전체,0.0,0.0,0.0,(단위 :천원),
20180892,밤새먹소,외식,한식,2022,서울,1.0,0.0,0.0,(단위 :천원),
20180892,밤새먹소,외식,한식,2022,전체,8.0,1055798.0,16781.0,(단위 :천원),
20180893,고기듬뿍 대왕비빔밥,외식,한식,2022,서울,10.0,13636.0,1296.0,(단위 :천원),
20180893,고기듬뿍 대왕비빔밥,외식,한식,2022,전체,147.0,24403.0,1572.0,(단위 :천원),
20180894,와인싸롱뱅뱅,외식,주점,2022,서울,2.0,0.0,0.0,(단위 :천원),
20180894,와인싸롱뱅뱅,외식,주점,2022,전체,4.0,408631.0,12848.0,(단위 :천원),
20180898,가마솥옛날시골통닭,외식,치킨,2022,서울,0.0,0.0,0.0,(단위 :천원),
20180898,가마솥옛날시골통닭,외식,치킨,2022,전체,4.0,0.0,0.0,(단위 :천원),
20180905,돼지만,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20180905,돼지만,외식,한식,2022,전체,11.0,774614.0,11967.0,(단위 :천원),
20180909,불철주야,외식,기타 외식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20180909,불철주야,외식,기타 외식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20180911,슈퍼떡볶킹,외식,분식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20180911,슈퍼떡볶킹,외식,분식,2022,전체,3.0,0.0,0.0,(단위 :천원),
20180913,태권치킨,외식,치킨,2022,서울,0.0,0.0,0.0,(단위 :천원),
20180913,태권치킨,외식,치킨,2022,전체,21.0,192571.0,8121.0,(단위 :천원),
20180914,보고싶다,외식,기타 외식,2022,서울,15.0,359132.0,8365.0,(단위 :천원),
20180914,보고싶다,외식,기타 외식,2022,전체,65.0,280339.0,7254.0,(단위 :천원),
20180917,피치랑,외식,피자,2022,서울,3.0,,,(단위 :천원),N
20180917,피치랑,외식,피자,2022,전체,38.0,153060.0,9501.0,(단위 :천원),N
20180918,어다한,외식,기타 외식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20180918,어다한,외식,기타 외식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20180922,삼겹본능,외식,한식,2022,서울,23.0,98973.0,10353.0,(단위 :천원),N
20180922,삼겹본능,외식,한식,2022,전체,155.0,66063.0,6129.0,(단위 :천원),N
20180924,목촌나주곰탕왕갈비탕,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20180924,목촌나주곰탕왕갈비탕,외식,한식,2022,전체,4.0,96724.0,3576.0,(단위 :천원),
20180927,아비아채,외식,커피,2022,서울,1.0,0.0,0.0,(단위 :천원),
20180927,아비아채,외식,커피,2022,전체,4.0,0.0,0.0,(단위 :천원),
20180941,동명 카츠,외식,일식,2022,서울,2.0,0.0,0.0,(단위 :천원),
20180941,동명 카츠,외식,일식,2022,전체,70.0,77118.0,6285.0,(단위 :천원),
20180946,라센다 커피,외식,커피,2022,서울,0.0,0.0,0.0,(단위 :천원),
20180946,라센다 커피,외식,커피,2022,전체,3.0,0.0,0.0,(단위 :천원),
20180947,인절미통닭,외식,치킨,2022,서울,,,,(단위 :천원),Y
20180947,인절미통닭,외식,치킨,2022,전체,,,,(단위 :천원),Y
20180948,감동까스,외식,한식,2022,서울,6.0,0.0,0.0,(단위 :천원),
20180948,감동까스,외식,한식,2022,전체,76.0,154527.0,8570.0,(단위 :천원),
20180949,미사리반반돈까스,외식,기타 외식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20180949,미사리반반돈까스,외식,기타 외식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20180953,파파도나스,외식,제과제빵,2022,서울,8.0,237687.0,17145.0,(단위 :천원),N
20180953,파파도나스,외식,제과제빵,2022,전체,31.0,169019.0,13408.0,(단위 :천원),N
20180954,다이닝박스(DINING BOX),외식,제과제빵,2022,서울,0.0,0.0,0.0,(단위 :천원),N
20180954,다이닝박스(DINING BOX),외식,제과제빵,2022,전체,0.0,0.0,0.0,(단위 :천원),N
20180955,본구이,외식,기타 외식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20180955,본구이,외식,기타 외식,2022,전체,4.0,513486.0,3560.0,(단위 :천원),
20180956,레드문,외식,주점,2022,서울,,,,(단위 :천원),N
20180956,레드문,외식,주점,2022,전체,,,,(단위 :천원),N
